Year,ID,Loc,Block,Border,Row,Tree,Fam,SUR,GLD,HT,DBH,CHT
Third,20713,HF,2,0,7,13,AGH25,NA,NA,2.032,0.98806,NA
Third,20714,HF,2,0,7,14,AGH25,NA,NA,2.2479,1.03886,NA
Third,20812,HF,2,0,8,12,AGH25,NA,NA,2.54,1.40462,NA
Third,20813,HF,2,0,8,13,AGH25,NA,NA,2.5146,1.39192,NA
Third,20814,HF,2,0,8,14,AGH25,NA,NA,2.9845,2.09296,NA
Third,20912,HF,2,0,9,12,AGH25,NA,NA,2.8702,2.37744,NA
Third,20913,HF,2,0,9,13,AGH25,NA,NA,2.4638,1.40208,NA
Third,20914,HF,2,0,9,14,AGH25,NA,NA,2.6797,1.93548,NA
Third,21227,HF,3,0,12,27,AGH25,NA,NA,1.8288,0.97028,NA
Third,21228,HF,3,0,12,28,AGH25,NA,NA,1.9304,1.05664,NA
Third,21229,HF,3,0,12,29,AGH25,NA,NA,2.3495,2.0701,NA
Third,21327,HF,3,0,13,27,AGH25,NA,NA,1.6891,0.64516,NA
Third,21328,HF,3,0,13,28,AGH25,NA,NA,NA,NA,NA
Third,21329,HF,3,0,13,29,AGH25,NA,NA,2.22631,1.5621,NA
Third,21427,HF,3,0,14,27,AGH25,NA,NA,2.5019,1.93802,NA
Third,21428,HF,3,0,14,28,AGH25,NA,NA,2.5527,1.6129,NA
Third,21429,HF,3,0,14,29,AGH25,NA,NA,2.2225,1.40716,NA
Third,21712,HF,4,0,17,12,AGH25,NA,NA,2.159,1.2827,NA
Third,21713,HF,4,0,17,13,AGH25,NA,NA,2.413,2.02438,NA
Third,21714,HF,4,0,17,14,AGH25,NA,NA,2.159,0.9398,NA
Third,21812,HF,4,0,18,12,AGH25,NA,NA,3.048,3.11658,NA
Third,21813,HF,4,0,18,13,AGH25,NA,NA,2.413,1.36398,NA
Third,21814,HF,4,0,18,14,AGH25,NA,NA,2.0574,1.31826,NA
Third,21912,HF,4,0,19,12,AGH25,NA,NA,2.5908,2.06248,NA
Third,21913,HF,4,0,19,13,AGH25,NA,NA,2.667,2.0955,NA
Third,21914,HF,4,0,19,14,AGH25,NA,NA,2.1844,1.30048,NA
Third,20222,HF,1,0,2,22,AGHS1,NA,NA,NA,NA,NA
Third,20223,HF,1,0,2,23,AGHS1,NA,NA,NA,NA,NA
Third,20224,HF,1,0,2,24,AGHS1,NA,NA,2.2733,1.49098,NA
Third,20322,HF,1,0,3,22,AGHS1,NA,NA,2.921,2.14884,NA
Third,20323,HF,1,0,3,23,AGHS1,NA,NA,3.4798,3.76936,NA
Third,20324,HF,1,0,3,24,AGHS1,NA,NA,NA,NA,NA
Third,20422,HF,1,0,4,22,AGHS1,NA,NA,3.1496,2.82956,NA
Third,20423,HF,1,0,4,23,AGHS1,NA,NA,3.2639,4.0894,NA
Third,20424,HF,1,0,4,24,AGHS1,NA,NA,3.0861,2.69748,NA
Third,20717,HF,2,0,7,17,AGHS1,NA,NA,3.1242,2.6797,NA
Third,20718,HF,2,0,7,18,AGHS1,NA,NA,3.2385,2.63652,NA
Third,20719,HF,2,0,7,19,AGHS1,NA,NA,3.5052,3.38836,NA
Third,20817,HF,2,0,8,17,AGHS1,NA,NA,3.3655,3.13436,NA
Third,20818,HF,2,0,8,18,AGHS1,NA,NA,3.1242,2.80924,NA
Third,20819,HF,2,0,8,19,AGHS1,NA,NA,3.0861,2.35204,NA
Third,20917,HF,2,0,9,17,AGHS1,NA,NA,3.2512,2.7813,NA
Third,20918,HF,2,0,9,18,AGHS1,NA,NA,2.8829,2.18948,NA
Third,20919,HF,2,0,9,19,AGHS1,NA,NA,3.0226,2.51714,NA
Third,21202,HF,3,0,12,2,AGHS1,NA,NA,3.7592,3.6449,NA
Third,21203,HF,3,0,12,3,AGHS1,NA,NA,3.8227,4.7371,NA
Third,21204,HF,3,0,12,4,AGHS1,NA,NA,3.5687,3.74904,NA
Third,21302,HF,3,0,13,2,AGHS1,NA,NA,3.3782,3.04038,NA
Third,21303,HF,3,0,13,3,AGHS1,NA,NA,3.0988,2.78638,NA
Third,21304,HF,3,0,13,4,AGHS1,NA,NA,2.7813,2.14122,NA
Third,21402,HF,3,0,14,2,AGHS1,NA,NA,3.81,4.78536,NA
Third,21403,HF,3,0,14,3,AGHS1,NA,NA,3.7973,4.51358,NA
Third,21404,HF,3,0,14,4,AGHS1,NA,NA,2.7813,1.79324,NA
Third,21727,HF,4,0,17,27,AGHS1,NA,NA,3.6576,3.99542,NA
Third,21728,HF,4,0,17,28,AGHS1,NA,NA,3.1877,3.43154,NA
Third,21729,HF,4,0,17,29,AGHS1,NA,NA,3.0734,2.7686,NA
Third,21827,HF,4,0,18,27,AGHS1,NA,NA,3.2004,3.43408,NA
Third,21828,HF,4,0,18,28,AGHS1,NA,NA,2.7432,2.22504,NA
Third,21829,HF,4,0,18,29,AGHS1,NA,NA,1.8796,1.31318,NA
Third,21927,HF,4,0,19,27,AGHS1,NA,NA,3.2258,3.39344,NA
Third,21928,HF,4,0,19,28,AGHS1,NA,NA,1.9812,1.15316,NA
Third,21929,HF,4,0,19,29,AGHS1,NA,NA,2.0574,1.12014,NA
Third,20217,HF,1,0,2,17,AGHS2,NA,NA,NA,NA,NA
Third,20218,HF,1,0,2,18,AGHS2,NA,NA,2.7813,2.39268,NA
Third,20219,HF,1,0,2,19,AGHS2,NA,NA,2.794,2.29108,NA
Third,20317,HF,1,0,3,17,AGHS2,NA,NA,3.0099,2.39522,NA
Third,20318,HF,1,0,3,18,AGHS2,NA,NA,NA,NA,NA
Third,20319,HF,1,0,3,19,AGHS2,NA,NA,0.7366,NA,NA
Third,20417,HF,1,0,4,17,AGHS2,NA,NA,2.921,2.53492,NA
Third,20418,HF,1,0,4,18,AGHS2,NA,NA,3.2385,3.03276,NA
Third,20419,HF,1,0,4,19,AGHS2,NA,NA,3.3655,3.28422,NA
Third,20722,HF,2,0,7,22,AGHS2,NA,NA,1.8669,0.64516,NA
Third,20723,HF,2,0,7,23,AGHS2,NA,NA,2.4511,1.26238,NA
Third,20724,HF,2,0,7,24,AGHS2,NA,NA,1.8288,0.6096,NA
Third,20822,HF,2,0,8,22,AGHS2,NA,NA,2.3241,1.19634,NA
Third,20823,HF,2,0,8,23,AGHS2,NA,NA,2.286,1.32588,NA
Third,20824,HF,2,0,8,24,AGHS2,NA,NA,2.4892,1.48082,NA
Third,20922,HF,2,0,9,22,AGHS2,NA,NA,3.0988,2.45618,NA
Third,20923,HF,2,0,9,23,AGHS2,NA,NA,2.921,2.3749,NA
Third,20924,HF,2,0,9,24,AGHS2,NA,NA,2.3241,1.27762,NA
Third,21212,HF,3,0,12,12,AGHS2,NA,NA,3.2893,2.94894,NA
Third,21213,HF,3,0,12,13,AGHS2,NA,NA,3.4544,3.08102,NA
Third,21214,HF,3,0,12,14,AGHS2,NA,NA,3.6576,3.64998,NA
Third,21312,HF,3,0,13,12,AGHS2,NA,NA,3.2258,2.90068,NA
Third,21313,HF,3,0,13,13,AGHS2,NA,NA,3.5433,3.15468,NA
Third,21314,HF,3,0,13,14,AGHS2,NA,NA,3.2893,2.9591,NA
Third,21412,HF,3,0,14,12,AGHS2,NA,NA,3.7719,3.92684,NA
Third,21413,HF,3,0,14,13,AGHS2,NA,NA,3.683,3.44678,NA
Third,21414,HF,3,0,14,14,AGHS2,NA,NA,3.7973,4.03606,NA
Third,21702,HF,4,0,17,2,AGHS2,NA,NA,2.3368,1.3462,NA
Third,21703,HF,4,0,17,3,AGHS2,NA,NA,3.2512,3.23342,NA
Third,21704,HF,4,0,17,4,AGHS2,NA,NA,3.2258,2.82194,NA
Third,21802,HF,4,0,18,2,AGHS2,NA,NA,2.8956,3.06832,NA
Third,21803,HF,4,0,18,3,AGHS2,NA,NA,3.4036,3.84302,NA
Third,21804,HF,4,0,18,4,AGHS2,NA,NA,2.5908,2.12344,NA
Third,21902,HF,4,0,19,2,AGHS2,NA,NA,3.4163,3.38582,NA
Third,21903,HF,4,0,19,3,AGHS2,NA,NA,3.3528,3.57378,NA
Third,21904,HF,4,0,19,4,AGHS2,NA,NA,3.5306,3.53822,NA
Third,20202,HF,1,0,2,2,AGHS3,NA,NA,NA,NA,NA
Third,20203,HF,1,0,2,3,AGHS3,NA,NA,NA,NA,NA
Third,20204,HF,1,0,2,4,AGHS3,NA,NA,2.5019,2.13614,NA
Third,20302,HF,1,0,3,2,AGHS3,NA,NA,3.0353,3.5306,NA
Third,20303,HF,1,0,3,3,AGHS3,NA,NA,2.6797,2.20218,NA
Third,20304,HF,1,0,3,4,AGHS3,NA,NA,3.0353,2.88036,NA
Third,20402,HF,1,0,4,2,AGHS3,NA,NA,2.4003,1.56972,NA
Third,20403,HF,1,0,4,3,AGHS3,NA,NA,2.3622,1.38176,NA
Third,20404,HF,1,0,4,4,AGHS3,NA,NA,NA,NA,NA
Third,20727,HF,2,0,7,27,AGHS3,NA,NA,NA,NA,NA
Third,20728,HF,2,0,7,28,AGHS3,NA,NA,1.143,NA,NA
Third,20729,HF,2,0,7,29,AGHS3,NA,NA,2.4384,1.88722,NA
Third,20827,HF,2,0,8,27,AGHS3,NA,NA,2.2352,1.02616,NA
Third,20828,HF,2,0,8,28,AGHS3,NA,NA,2.2733,1.85166,NA
Third,20829,HF,2,0,8,29,AGHS3,NA,NA,1.2192,NA,NA
Third,20927,HF,2,0,9,27,AGHS3,NA,NA,1.6891,0.508,NA
Third,20928,HF,2,0,9,28,AGHS3,NA,NA,2.413,1.87706,NA
Third,20929,HF,2,0,9,29,AGHS3,NA,NA,2.1082,1.20142,NA
Third,21207,HF,3,0,12,7,AGHS3,NA,NA,3.2766,4.10718,NA
Third,21208,HF,3,0,12,8,AGHS3,NA,NA,2.6289,1.99644,NA
Third,21209,HF,3,0,12,9,AGHS3,NA,NA,2.5527,2.3622,NA
Third,21307,HF,3,0,13,7,AGHS3,NA,NA,2.2479,1.48082,NA
Third,21308,HF,3,0,13,8,AGHS3,NA,NA,2.5781,2.20218,NA
Third,21309,HF,3,0,13,9,AGHS3,NA,NA,2.6289,2.42824,NA
Third,21407,HF,3,0,14,7,AGHS3,NA,NA,2.9845,3.02768,NA
Third,21408,HF,3,0,14,8,AGHS3,NA,NA,2.7559,2.46888,NA
Third,21409,HF,3,0,14,9,AGHS3,NA,NA,3.0988,3.68046,NA
Third,21717,HF,4,0,17,17,AGHS3,NA,NA,2.5908,1.93548,NA
Third,21718,HF,4,0,17,18,AGHS3,NA,NA,2.032,1.08204,NA
Third,21719,HF,4,0,17,19,AGHS3,NA,NA,1.5875,0.30734,NA
Third,21817,HF,4,0,18,17,AGHS3,NA,NA,2.4003,2.03454,NA
Third,21818,HF,4,0,18,18,AGHS3,NA,NA,2.2606,1.91008,NA
Third,21819,HF,4,0,18,19,AGHS3,NA,NA,2.1336,1.49098,NA
Third,21917,HF,4,0,19,17,AGHS3,NA,NA,2.6416,2.72796,NA
Third,21918,HF,4,0,19,18,AGHS3,NA,NA,2.4638,2.26314,NA
Third,21919,HF,4,0,19,19,AGHS3,NA,NA,1.8796,1.25476,NA
Third,20227,HF,1,0,2,27,AGHS4,NA,NA,1.4859,0.29718,NA
Third,20228,HF,1,0,2,28,AGHS4,NA,NA,NA,NA,NA
Third,20229,HF,1,0,2,29,AGHS4,NA,NA,2.7432,3.0607,NA
Third,20327,HF,1,0,3,27,AGHS4,NA,NA,NA,NA,NA
Third,20328,HF,1,0,3,28,AGHS4,NA,NA,2.6416,2.13106,NA
Third,20329,HF,1,0,3,29,AGHS4,NA,NA,2.3114,1.80848,NA
Third,20427,HF,1,0,4,27,AGHS4,NA,NA,3.1242,3.53822,NA
Third,20428,HF,1,0,4,28,AGHS4,NA,NA,3.3528,4.09194,NA
Third,20429,HF,1,0,4,29,AGHS4,NA,NA,3.3147,4.39928,NA
Third,20702,HF,2,0,7,2,AGHS4,NA,NA,2.8702,2.86004,NA
Third,20703,HF,2,0,7,3,AGHS4,NA,NA,3.2258,3.46202,NA
Third,20704,HF,2,0,7,4,AGHS4,NA,NA,3.1623,3.90144,NA
Third,20802,HF,2,0,8,2,AGHS4,NA,NA,3.6703,4.88696,NA
Third,20803,HF,2,0,8,3,AGHS4,NA,NA,3.429,4.06654,NA
Third,20804,HF,2,0,8,4,AGHS4,NA,NA,3.4036,3.7084,NA
Third,20902,HF,2,0,9,2,AGHS4,NA,NA,2.7686,2.73304,NA
Third,20903,HF,2,0,9,3,AGHS4,NA,NA,3.4036,3.85064,NA
Third,20904,HF,2,0,9,4,AGHS4,NA,NA,3.175,3.70078,NA
Third,21222,HF,3,0,12,22,AGHS4,NA,NA,2.9591,3.08102,NA
Third,21223,HF,3,0,12,23,AGHS4,NA,NA,3.1877,3.2385,NA
Third,21224,HF,3,0,12,24,AGHS4,NA,NA,2.8448,2.7432,NA
Third,21322,HF,3,0,13,22,AGHS4,NA,NA,2.1717,1.36398,NA
Third,21323,HF,3,0,13,23,AGHS4,NA,NA,3.0607,2.69494,NA
Third,21324,HF,3,0,13,24,AGHS4,NA,NA,2.6797,2.99212,NA
Third,21422,HF,3,0,14,22,AGHS4,NA,NA,2.2733,1.63068,NA
Third,21423,HF,3,0,14,23,AGHS4,NA,NA,2.7178,2.43586,NA
Third,21424,HF,3,0,14,24,AGHS4,NA,NA,2.8575,3.52806,NA
Third,21707,HF,4,0,17,7,AGHS4,NA,NA,1.4478,0.48768,NA
Third,21708,HF,4,0,17,8,AGHS4,NA,NA,1.7399,0.29718,NA
Third,21709,HF,4,0,17,9,AGHS4,NA,NA,1.9304,1.00076,NA
Third,21807,HF,4,0,18,7,AGHS4,NA,NA,3.3528,4.33578,NA
Third,21808,HF,4,0,18,8,AGHS4,NA,NA,2.5146,2.0447,NA
Third,21809,HF,4,0,18,9,AGHS4,NA,NA,3.0988,3.4671,NA
Third,21907,HF,4,0,19,7,AGHS4,NA,NA,3.3782,4.82092,NA
Third,21908,HF,4,0,19,8,AGHS4,NA,NA,3.1496,3.88366,NA
Third,21909,HF,4,0,19,9,AGHS4,NA,NA,3.2131,3.71348,NA
Third,10212,Tech,1,0,2,12,AGH2,NA,NA,NA,NA,NA
Third,10213,Tech,1,0,2,13,AGH2,NA,NA,2.4638,1.778,NA
Third,10214,Tech,1,0,2,14,AGH2,NA,NA,2.667,1.016,NA
Third,10312,Tech,1,0,3,12,AGH2,NA,NA,2.5908,1.016,NA
Third,10313,Tech,1,0,3,13,AGH2,NA,NA,2.413,1.27,NA
Third,10314,Tech,1,0,3,14,AGH2,NA,NA,2.7432,2.032,NA
Third,10412,Tech,1,0,4,12,AGH2,NA,NA,NA,NA,NA
Third,10413,Tech,1,0,4,13,AGH2,NA,NA,NA,NA,NA
Third,10414,Tech,1,0,4,14,AGH2,NA,NA,2.6416,1.778,NA
Third,10717,Tech,2,0,7,17,AGH2,NA,NA,NA,NA,NA
Third,10718,Tech,2,0,7,18,AGH2,NA,NA,2.286,1.016,NA
Third,10719,Tech,2,0,7,19,AGH2,NA,NA,2.2098,0.762,NA
Third,10817,Tech,2,0,8,17,AGH2,NA,NA,2.3114,0.762,NA
Third,10818,Tech,2,0,8,18,AGH2,NA,NA,NA,NA,NA
Third,10819,Tech,2,0,8,19,AGH2,NA,NA,NA,NA,NA
Third,10917,Tech,2,0,9,17,AGH2,NA,NA,2.5654,1.016,NA
Third,10918,Tech,2,0,9,18,AGH2,NA,NA,2.3876,0.762,NA
Third,10919,Tech,2,0,9,19,AGH2,NA,NA,NA,NA,NA
Third,11207,Tech,3,0,12,7,AGH2,NA,NA,3.2766,2.794,NA
Third,11208,Tech,3,0,12,8,AGH2,NA,NA,3.1242,2.54,NA
Third,11209,Tech,3,0,12,9,AGH2,NA,NA,3.175000001,3.048,NA
Third,11307,Tech,3,0,13,7,AGH2,NA,NA,3.5052,3.81,NA
Third,11308,Tech,3,0,13,8,AGH2,NA,NA,3.5052,3.556,NA
Third,11309,Tech,3,0,13,9,AGH2,NA,NA,3.632200001,2.794,NA
Third,11407,Tech,3,0,14,7,AGH2,NA,NA,3.1242,2.794,NA
Third,11408,Tech,3,0,14,8,AGH2,NA,NA,2.8448,1.27,NA
Third,11409,Tech,3,0,14,9,AGH2,NA,NA,3.378199999,3.048,NA
Third,11727,Tech,4,0,17,27,AGH2,NA,NA,2.5908,2.286,NA
Third,11728,Tech,4,0,17,28,AGH2,NA,NA,2.7178,1.778,NA
Third,11729,Tech,4,0,17,29,AGH2,NA,NA,2.159,1.27,NA
Third,11827,Tech,4,0,18,27,AGH2,NA,NA,2.1336,1.016,NA
Third,11828,Tech,4,0,18,28,AGH2,NA,NA,2.0574,1.016,NA
Third,11829,Tech,4,0,18,29,AGH2,NA,NA,1.9812,1.27,NA
Third,11927,Tech,4,0,19,27,AGH2,NA,NA,2.5908,1.524,NA
Third,11928,Tech,4,0,19,28,AGH2,NA,NA,2.4384,2.286,NA
Third,11929,Tech,4,0,19,29,AGH2,NA,NA,2.667,1.778,NA
Third,10217,Tech,1,0,2,17,AGH25,NA,NA,3.0226,1.778,NA
Third,10218,Tech,1,0,2,18,AGH25,NA,NA,2.7686,1.524,NA
Third,10219,Tech,1,0,2,19,AGH25,NA,NA,2.3622,1.016,NA
Third,10317,Tech,1,0,3,17,AGH25,NA,NA,NA,NA,NA
Third,10318,Tech,1,0,3,18,AGH25,NA,NA,2.6924,1.27,NA
Third,10319,Tech,1,0,3,19,AGH25,NA,NA,NA,NA,NA
Third,10417,Tech,1,0,4,17,AGH25,NA,NA,2.3876,1.016,NA
Third,10418,Tech,1,0,4,18,AGH25,NA,NA,2.8702,2.032,NA
Third,10419,Tech,1,0,4,19,AGH25,NA,NA,2.3622,1.524,NA
Third,10722,Tech,2,0,7,22,AGH25,NA,NA,2.3876,1.016,NA
Third,10723,Tech,2,0,7,23,AGH25,NA,NA,2.4638,1.016,NA
Third,10724,Tech,2,0,7,24,AGH25,NA,NA,2.4892,1.778,NA
Third,10822,Tech,2,0,8,22,AGH25,NA,NA,2.7178,1.016,NA
Third,10823,Tech,2,0,8,23,AGH25,NA,NA,2.4638,1.016,NA
Third,10824,Tech,2,0,8,24,AGH25,NA,NA,2.8702,2.54,NA
Third,10922,Tech,2,0,9,22,AGH25,NA,NA,NA,NA,NA
Third,10923,Tech,2,0,9,23,AGH25,NA,NA,3.251200001,1.27,NA
Third,10924,Tech,2,0,9,24,AGH25,NA,NA,3.073399999,1.27,NA
Third,11227,Tech,3,0,12,27,AGH25,NA,NA,2.921,2.032,NA
Third,11228,Tech,3,0,12,28,AGH25,NA,NA,2.4892,1.524,NA
Third,11229,Tech,3,0,12,29,AGH25,NA,NA,3.479800001,2.032,NA
Third,11327,Tech,3,0,13,27,AGH25,NA,NA,3.048,2.032,NA
Third,11328,Tech,3,0,13,28,AGH25,NA,NA,2.9464,2.032,NA
Third,11329,Tech,3,0,13,29,AGH25,NA,NA,2.4892,1.27,NA
Third,11427,Tech,3,0,14,27,AGH25,NA,NA,3.073399999,2.032,NA
Third,11428,Tech,3,0,14,28,AGH25,NA,NA,2.8194,1.778,NA
Third,11429,Tech,3,0,14,29,AGH25,NA,NA,3.454399999,3.556,NA
Third,11707,Tech,4,0,17,7,AGH25,NA,NA,3.1242,2.032,NA
Third,11708,Tech,4,0,17,8,AGH25,NA,NA,3.530599999,3.302,NA
Third,11709,Tech,4,0,17,9,AGH25,NA,NA,2.159,1.524,NA
Third,11807,Tech,4,0,18,7,AGH25,NA,NA,2.6924,3.048,NA
Third,11808,Tech,4,0,18,8,AGH25,NA,NA,3.784600001,3.048,NA
Third,11809,Tech,4,0,18,9,AGH25,NA,NA,3.429,3.556,NA
Third,11907,Tech,4,0,19,7,AGH25,NA,NA,2.2606,1.27,NA
Third,11908,Tech,4,0,19,8,AGH25,NA,NA,3.403600001,3.048,NA
Third,11909,Tech,4,0,19,9,AGH25,NA,NA,3.073399999,3.302,NA
Third,10227,Tech,1,0,2,27,AGHS1,NA,NA,3.149599999,2.032,NA
Third,10228,Tech,1,0,2,28,AGHS1,NA,NA,3.149599999,1.778,NA
Third,10229,Tech,1,0,2,29,AGHS1,NA,NA,2.9718,1.778,NA
Third,10327,Tech,1,0,3,27,AGHS1,NA,NA,3.175000001,2.54,NA
Third,10328,Tech,1,0,3,28,AGHS1,NA,NA,3.454399999,3.302,NA
Third,10329,Tech,1,0,3,29,AGHS1,NA,NA,3.2004,2.54,NA
Third,10427,Tech,1,0,4,27,AGHS1,NA,NA,3.708400001,3.302,NA
Third,10428,Tech,1,0,4,28,AGHS1,NA,NA,3.81,4.064,NA
Third,10429,Tech,1,0,4,29,AGHS1,NA,NA,3.6576,3.556,NA
Third,10702,Tech,2,0,7,2,AGHS1,NA,NA,4.089400001,2.794,NA
Third,10703,Tech,2,0,7,3,AGHS1,NA,NA,4.191,4.064,NA
Third,10704,Tech,2,0,7,4,AGHS1,NA,NA,4.013200001,3.302,NA
Third,10802,Tech,2,0,8,2,AGHS1,NA,NA,3.987799999,4.064,NA
Third,10803,Tech,2,0,8,3,AGHS1,NA,NA,4.165600001,3.556,NA
Third,10804,Tech,2,0,8,4,AGHS1,NA,NA,4.063999999,2.794,NA
Third,10902,Tech,2,0,9,2,AGHS1,NA,NA,4.191,4.572,NA
Third,10903,Tech,2,0,9,3,AGHS1,NA,NA,4.4958,4.572,NA
Third,10904,Tech,2,0,9,4,AGHS1,NA,NA,4.216399999,4.572,NA
Third,11217,Tech,3,0,12,17,AGHS1,NA,NA,4.318000001,4.318,NA
Third,11218,Tech,3,0,12,18,AGHS1,NA,NA,4.089400001,3.81,NA
Third,11219,Tech,3,0,12,19,AGHS1,NA,NA,4.165600001,4.572,NA
Third,11317,Tech,3,0,13,17,AGHS1,NA,NA,4.191,3.81,NA
Third,11318,Tech,3,0,13,18,AGHS1,NA,NA,4.4196,4.064,NA
Third,11319,Tech,3,0,13,19,AGHS1,NA,NA,4.4196,4.318,NA
Third,11417,Tech,3,0,14,17,AGHS1,NA,NA,4.241800001,3.556,NA
Third,11418,Tech,3,0,14,18,AGHS1,NA,NA,4.368799999,3.81,NA
Third,11419,Tech,3,0,14,19,AGHS1,NA,NA,4.013200001,3.556,NA
Third,11712,Tech,4,0,17,12,AGHS1,NA,NA,3.708400001,3.302,NA
Third,11713,Tech,4,0,17,13,AGHS1,NA,NA,2.667,1.524,NA
Third,11714,Tech,4,0,17,14,AGHS1,NA,NA,3.6576,3.048,NA
Third,11812,Tech,4,0,18,12,AGHS1,NA,NA,5.0292,6.85,NA
Third,11813,Tech,4,0,18,13,AGHS1,NA,NA,3.225799999,2.54,NA
Third,11814,Tech,4,0,18,14,AGHS1,NA,NA,4.521199999,4.826,NA
Third,11912,Tech,4,0,19,12,AGHS1,NA,NA,4.318000001,4.064,NA
Third,11913,Tech,4,0,19,13,AGHS1,NA,NA,3.378199999,2.54,NA
Third,11914,Tech,4,0,19,14,AGHS1,NA,NA,3.911599999,3.556,NA
Third,10222,Tech,1,0,2,22,AGHS2,NA,NA,2.7432,1.778,NA
Third,10223,Tech,1,0,2,23,AGHS2,NA,NA,3.2766,2.286,NA
Third,10224,Tech,1,0,2,24,AGHS2,NA,NA,3.327400001,2.54,NA
Third,10322,Tech,1,0,3,22,AGHS2,NA,NA,3.2766,2.794,NA
Third,10323,Tech,1,0,3,23,AGHS2,NA,NA,3.606799999,3.302,NA
Third,10324,Tech,1,0,3,24,AGHS2,NA,NA,3.911599999,4.318,NA
Third,10422,Tech,1,0,4,22,AGHS2,NA,NA,3.479800001,2.54,NA
Third,10423,Tech,1,0,4,23,AGHS2,NA,NA,3.530599999,3.048,NA
Third,10424,Tech,1,0,4,24,AGHS2,NA,NA,3.606799999,3.556,NA
Third,10707,Tech,2,0,7,7,AGHS2,NA,NA,3.987799999,4.064,NA
Third,10708,Tech,2,0,7,8,AGHS2,NA,NA,3.632200001,3.302,NA
Third,10709,Tech,2,0,7,9,AGHS2,NA,NA,3.81,3.556,NA
Third,10807,Tech,2,0,8,7,AGHS2,NA,NA,3.784600001,3.556,NA
Third,10808,Tech,2,0,8,8,AGHS2,NA,NA,3.7338,3.302,NA
Third,10809,Tech,2,0,8,9,AGHS2,NA,NA,3.911599999,4.318,NA
Third,10907,Tech,2,0,9,7,AGHS2,NA,NA,4.063999999,3.302,NA
Third,10908,Tech,2,0,9,8,AGHS2,NA,NA,4.444999999,5.08,NA
Third,10909,Tech,2,0,9,9,AGHS2,NA,NA,4.216399999,4.064,NA
Third,11212,Tech,3,0,12,12,AGHS2,NA,NA,4.953,5.842,NA
Third,11213,Tech,3,0,12,13,AGHS2,NA,NA,4.6482,5.08,NA
Third,11214,Tech,3,0,12,14,AGHS2,NA,NA,4.444999999,5.08,NA
Third,11312,Tech,3,0,13,12,AGHS2,NA,NA,5.054599999,5.588,NA
Third,11313,Tech,3,0,13,13,AGHS2,NA,NA,4.444999999,4.064,NA
Third,11314,Tech,3,0,13,14,AGHS2,NA,NA,4.597399999,4.826,NA
Third,11412,Tech,3,0,14,12,AGHS2,NA,NA,4.622800001,5.08,NA
Third,11413,Tech,3,0,14,13,AGHS2,NA,NA,4.673599999,4.572,NA
Third,11414,Tech,3,0,14,14,AGHS2,NA,NA,4.165600001,4.572,NA
Third,11702,Tech,4,0,17,2,AGHS2,NA,NA,4.165600001,3.81,NA
Third,11703,Tech,4,0,17,3,AGHS2,NA,NA,4.4958,5.334,NA
Third,11704,Tech,4,0,17,4,AGHS2,NA,NA,4.394200001,4.318,NA
Third,11802,Tech,4,0,18,2,AGHS2,NA,NA,3.530599999,3.302,NA
Third,11803,Tech,4,0,18,3,AGHS2,NA,NA,3.835399999,4.572,NA
Third,11804,Tech,4,0,18,4,AGHS2,NA,NA,4.063999999,3.556,NA
Third,11902,Tech,4,0,19,2,AGHS2,NA,NA,4.0386,4.064,NA
Third,11903,Tech,4,0,19,3,AGHS2,NA,NA,4.3434,4.572,NA
Third,11904,Tech,4,0,19,4,AGHS2,NA,NA,3.987799999,3.556,NA
Third,10202,Tech,1,0,2,2,AGHS3,NA,NA,2.8448,1.778,NA
Third,10203,Tech,1,0,2,3,AGHS3,NA,NA,2.9972,2.286,NA
Third,10204,Tech,1,0,2,4,AGHS3,NA,NA,3.454399999,3.048,NA
Third,10302,Tech,1,0,3,2,AGHS3,NA,NA,2.8702,2.032,NA
Third,10303,Tech,1,0,3,3,AGHS3,NA,NA,3.0226,2.54,NA
Third,10304,Tech,1,0,3,4,AGHS3,NA,NA,3.0226,2.794,NA
Third,10402,Tech,1,0,4,2,AGHS3,NA,NA,2.8956,1.778,NA
Third,10403,Tech,1,0,4,3,AGHS3,NA,NA,3.2766,3.048,NA
Third,10404,Tech,1,0,4,4,AGHS3,NA,NA,2.7432,1.524,NA
Third,10727,Tech,2,0,7,27,AGHS3,NA,NA,NA,NA,NA
Third,10728,Tech,2,0,7,28,AGHS3,NA,NA,2.921,2.794,NA
Third,10729,Tech,2,0,7,29,AGHS3,NA,NA,2.7686,1.778,NA
Third,10827,Tech,2,0,8,27,AGHS3,NA,NA,3.5052,3.81,NA
Third,10828,Tech,2,0,8,28,AGHS3,NA,NA,3.2766,2.54,NA
Third,10829,Tech,2,0,8,29,AGHS3,NA,NA,2.794,1.524,NA
Third,10927,Tech,2,0,9,27,AGHS3,NA,NA,2.7686,1.778,NA
Third,10928,Tech,2,0,9,28,AGHS3,NA,NA,3.073399999,2.286,NA
Third,10929,Tech,2,0,9,29,AGHS3,NA,NA,2.5654,1.524,NA
Third,11222,Tech,3,0,12,22,AGHS3,NA,NA,3.5052,3.048,NA
Third,11223,Tech,3,0,12,23,AGHS3,NA,NA,4.013200001,4.064,NA
Third,11224,Tech,3,0,12,24,AGHS3,NA,NA,3.8862,3.81,NA
Third,11322,Tech,3,0,13,22,AGHS3,NA,NA,3.454399999,2.794,NA
